1654755513,-15.408,52.85,1373,412,12958,19382,938.699,1.84,1.91,12.66,1.974,0.045,22182,1
1654767407,21.25,53.02,142,400,13201,20127,939.63,1.07,1.11,7.38,1.15,0.026,6064,1
1654903081,23,70.28,50,1137,13094,19887,931.242,14333.69,45018.38,22959.95,51413.852,29590.688,76,1
1654749369,12.113,47.7,1153,400,12889,19442,938.792,1.76,1.83,12.14,1.894,0.043,16038,1
1654785761,24.3,54.12,1366,425,12982,19385,938.8,1.82,1.89,12.52,1.953,0.044,24418,1
1654771133,21.73,58.59,697,838,12713,19563,939.112,2.46,2.55,16.9,2.636,0.06,9790,1
1654745749,19.597,53.35,1090,568,12826,19453,938.996,2.23,2.32,15.38,2.398,0.054,12418,1
1654767791,21.63,48.93,184,400,13161,20082,939.641,1.03,1.07,7.11,1.109,0.025,6448,1
1654742509,-5.225,55.2,377,400,13039,19882,939.267,0.35,0.37,2.43,0.378,0.009,9178,1
1654773491,26.99,47.03,1046,573,12827,19472,939.022,1.72,1.79,11.84,1.847,0.042,12148,1
1654777729,26.47,50.02,1136,400,12892,19441,938.75,1.95,2.03,13.43,2.095,0.047,16386,1
1654903429,39.44,16.12,0,2842,12636,20184,930.943,7.42,7.71,51.1,7.968,0.18,424,1
1654738954,-9.231,54.37,62,400,13240,20193,939.75,2.3,2.39,15.81,2.465,0.056,5623,1
1654782518,24.43,53.72,1331,409,12949,19389,938.676,2.32,2.41,15.96,2.488,0.056,21175,1
1654755528,-15.596,54.05,1385,401,12963,19381,938.692,1.69,1.75,11.61,1.811,0.041,22197,1
1654743632,-0.724,50.03,854,691,12786,19510,939.095,2.21,2.3,15.23,2.376,0.054,10301,1
1654777340,25.02,51.16,1159,417,12877,19441,938.765,1.55,1.61,10.66,1.663,0.038,15997,1
1654744787,11.39,53.44,1076,639,12803,19462,939.072,2.11,2.2,14.55,2.269,0.051,11456,1
1654780433,26.72,48.81,1145,400,12927,19442,938.705,1.72,1.79,11.84,1.847,0.042,19090,1
1654779109,26.48,50.1,1057,400,12914,19465,938.698,2.03,2.11,13.95,2.176,0.049,17766,1
1654766781,20.02,52.72,29,400,13247,20219,939.708,2.79,2.9,19.19,2.992,0.068,5438,1
1654771890,26.03,48.81,937,673,12789,19501,939.092,2.22,2.31,15.27,2.382,0.054,10547,1
1654769826,18.34,56.99,338,400,13086,19917,939.336,0.19,0.19,1.29,0.201,0.005,8483,1
1654736838,5.291,52.75,303,400,13115,19903,939.676,1.27,1.32,8.73,1.361,0.031,3507,1
1654780024,27.01,47.68,1218,400,12917,19422,938.71,1.73,1.8,11.89,1.855,0.042,18681,1
1654757449,-11.712,53.28,1243,400,13015,19415,938.74,2.35,2.45,16.2,2.526,0.057,24118,1
1654778681,24.47,53.77,1168,400,12896,19436,938.753,1.85,1.92,12.7,1.98,0.045,17338,1
1654768503,21.08,49.95,235,400,13132,20024,939.515,0.47,0.48,3.21,0.501,0.011,7160,1
1654781549,24.54,53.16,1176,400,12934,19438,938.74,2.05,2.13,14.1,2.198,0.05,20206,1
1654749349,12.096,53.57,1099,408,12878,19453,938.777,2.17,2.26,14.97,2.334,0.053,16018,1
1654750683,15.548,48.46,1159,400,12899,19435,938.767,1.73,1.79,11.89,1.854,0.042,17352,1
1654741733,-4.641,50.11,327,400,13105,19938,939.376,0.39,0.4,2.68,0.418,0.009,8402,1
1654768146,21.29,49.57,217,400,13144,20047,939.617,0.73,0.75,5,0.779,0.018,6803,1
1654781209,26.43,50.37,1145,400,12931,19441,938.717,1.7,1.77,11.69,1.823,0.041,19866,1
1654775916,24.57,53.14,1140,477,12861,19449,938.875,1.71,1.78,11.77,1.835,0.041,14573,1
1654764600,21.75,59.52,139,400,13220,20087,939.701,2.44,2.53,16.77,2.616,0.059,3257,1
1654765897,19.92,53.72,60,400,13248,20151,939.669,2.12,2.21,14.61,2.279,0.051,4554,1
1654782047,26.2,50.3,1013,400,13002,19480,938.702,2.42,2.51,16.64,2.595,0.059,20704,1
1654778855,24.52,53.44,1120,401,12899,19450,938.734,1.74,1.8,11.96,1.864,0.042,17512,1
1654779372,27.14,47.32,1107,400,12917,19456,938.716,2.06,2.14,14.16,2.208,0.05,18029,1
1654754610,-1.614,52.09,1302,400,12950,19399,938.709,1.84,1.92,12.69,1.978,0.045,21279,1
1654768218,19.18,53.05,236,400,13128,20037,939.617,0.5,0.52,3.44,0.536,0.012,6875,1
1654779521,24.45,53.79,1182,405,12905,19425,938.711,1.43,1.48,9.83,1.533,0.035,18178,1
1654743579,-1.157,49.97,975,719,12766,19483,939.062,2.41,2.5,16.56,2.582,0.058,10248,1
1654782812,24.55,53.43,1339,405,12957,19400,938.732,1.82,1.89,12.53,1.954,0.044,21469,1
1654772543,26.63,47.6,1090,652,12794,19460,939.081,1.89,1.96,13.01,2.029,0.046,11200,1
1654785238,26.74,48.55,1421,405,12982,19395,938.715,1.71,1.78,11.76,1.834,0.041,23895,1
1654750461,14.708,47.23,1113,400,12899,19445,938.804,1.59,1.65,10.92,1.704,0.038,17130,1
1654768350,18.65,55.74,231,400,13129,20036,939.557,0.6,0.62,4.12,0.643,0.015,7007,1
1654738424,-8.662,54.45,47,400,13233,20175,939.683,2.2,2.29,15.14,2.362,0.053,5093,1
1654767588,21.16,52.42,154,400,13181,20116,939.671,0.83,0.87,5.74,0.895,0.02,6245,1
1654784167,26.95,47.84,1302,400,12977,19398,938.723,2.08,2.16,14.3,2.23,0.05,22824,1
1654758154,11.344,53.16,1316,415,12991,19395,938.841,1.98,2.06,13.64,2.128,0.048,24823,1
1654776674,26,47.01,1208,463,12861,19425,938.814,1.93,2,13.27,2.069,0.047,15331,1
1654773265,24.65,52.15,1145,605,12809,19440,939.029,1.97,2.05,13.55,2.113,0.048,11922,1
1654745488,17.986,50.85,1055,587,12818,19463,939.009,2.02,2.1,13.9,2.168,0.049,12157,1
1654737476,-1.985,52.51,104,400,13235,20107,939.665,1.71,1.77,11.75,1.833,0.041,4145,1
1654749284,12.05,53.39,1136,405,12883,19446,938.789,1.77,1.83,12.15,1.894,0.043,15953,1
1654751516,19,50.69,1147,400,12916,19453,938.695,1.4,1.45,9.6,1.497,0.034,18185,1
1654743236,-3.418,57.22,732,767,12750,19548,939.164,2.5,2.6,17.23,2.687,0.061,9905,1
1654740221,-5.677,55.9,234,400,13136,20038,939.595,0.47,0.49,3.27,0.51,0.012,6890,1
1654749505,12.262,49.49,1222,416,12872,19420,938.77,1.86,1.94,12.82,1.999,0.045,16174,1
1654777671,26.61,49.19,1113,400,12889,19449,938.725,2.09,2.18,14.42,2.248,0.051,16328,1
1654755419,-14.188,49.65,1346,400,12970,19396,938.708,1.76,1.83,12.1,1.887,0.043,22088,1
1654748367,13.08,50.59,1115,449,12866,19451,938.823,1.83,1.9,12.6,1.965,0.044,15036,1
1654736709,6.884,55.99,273,400,13149,19945,939.664,1.72,1.78,11.8,1.841,0.042,3378,1
1654780576,25.35,48.99,1289,424,12907,19402,938.716,1.83,1.9,12.6,1.964,0.044,19233,1
1654785960,26.75,48.34,1256,400,12998,19411,938.809,2.16,2.25,14.89,2.323,0.052,24617,1
1654770110,20.26,54.88,339,400,13081,19921,939.274,0.36,0.38,2.49,0.389,0.009,8767,1
1654771751,25.41,50.74,952,684,12784,19511,939.088,1.99,2.06,13.67,2.131,0.048,10408,1
1654746074,20.676,47.17,1051,539,12837,19466,938.956,2.04,2.12,14.03,2.188,0.049,12743,1
1654747665,16.066,53.17,1143,480,12851,19448,938.907,2.01,2.09,13.85,2.159,0.049,14334,1
1654741566,-4.429,49.99,308,400,13107,19945,939.394,0.3,0.31,2.07,0.324,0.007,8235,1
1654779465,26.03,53.07,1105,400,12921,19452,938.697,1.89,1.96,12.97,2.023,0.046,18122,1
1654743743,0.241,50.17,910,687,12784,19496,939.1,1.94,2.01,13.34,2.08,0.047,10412,1
1654742925,-4.619,59.28,720,693,12779,19553,939.153,2.21,2.3,15.22,2.373,0.054,9594,1
1654739432,-8.33,54,149,400,13182,20115,939.678,1.36,1.41,9.37,1.461,0.033,6101,1
1654743883,1.561,51.81,998,696,12770,19480,939.094,2.07,2.15,14.27,2.225,0.05,10552,1
1654736903,4.497,51.68,323,400,13112,19901,939.712,1.33,1.38,9.17,1.43,0.032,3572,1
1654771817,25.7,49.89,858,665,12789,19509,939.114,2.16,2.24,14.85,2.315,0.052,10474,1
1654741272,-4.146,50.5,299,400,13119,19963,939.417,0.23,0.24,1.56,0.243,0.005,7941,1
1654770911,22.96,57.08,686,757,12755,19571,939.152,2.52,2.61,17.32,2.701,0.061,9568,1
1654770419,18.75,55.34,381,400,13046,19876,939.282,0.32,0.33,2.18,0.339,0.008,9076,1
1654767098,19.51,55.41,46,400,13244,20209,939.692,1.85,1.92,12.73,1.986,0.045,5755,1
1654773545,26.92,47.2,1046,571,12824,19469,939.014,2.66,2.76,18.31,2.856,0.065,12202,1
1654752749,20.171,51.77,1218,407,12926,19433,938.671,1.92,1.99,13.21,2.06,0.047,19418,1
1654764587,20.54,66.44,77,400,13251,20139,939.687,2.75,2.86,18.94,2.953,0.067,3244,1
1654744009,2.83,53.65,933,659,12793,19497,939.107,2.34,2.44,16.14,2.516,0.057,10678,1
1654743460,-2.053,51.03,990,755,12750,19484,939.091,2.31,2.4,15.92,2.483,0.056,10129,1
1654783995,25.45,48.34,1402,421,12954,19374,938.755,2.06,2.14,14.2,2.214,0.05,22652,1
1654765118,20.15,52.1,189,400,13195,20035,939.663,1.86,1.94,12.83,2.001,0.045,3775,1
1654754457,0.936,50.22,1306,400,12955,19400,938.698,2.08,2.16,14.3,2.23,0.05,21126,1
1654756702,-21.454,47.66,1419,429,12957,19369,938.711,1.88,1.95,12.92,2.015,0.046,23371,1
1654779857,25.24,49.67,1251,420,12903,19414,938.732,1.71,1.77,11.75,1.833,0.041,18514,1
1654779297,26.85,48.21,1145,400,12906,19441,938.711,1.61,1.67,11.09,1.729,0.039,17954,1
1654765550,21.78,51.21,76,400,13248,20141,939.63,2.18,2.26,14.97,2.335,0.053,4207,1
1654784089,26.37,50.44,1314,400,12972,19392,938.725,1.54,1.6,10.6,1.653,0.037,22746,1
1654742030,-5.005,57.01,338,400,13083,19919,939.295,0.22,0.23,1.52,0.237,0.005,8699,1
1654785760,24.3,54.07,1314,408,12984,19396,938.814,1.78,1.85,12.24,1.909,0.043,24417,1
1654746200,20.826,46.85,1073,547,12834,19464,938.904,1.83,1.9,12.57,1.96,0.044,12869,1
1654785848,26.9,47.89,1329,418,12987,19400,938.8,2.13,2.21,14.63,2.282,0.052,24505,1
1654781829,27.02,47.21,1145,400,12964,19431,938.756,2.02,2.1,13.93,2.172,0.049,20486,1
1654782137,25.16,49.39,1306,405,12948,19403,938.697,2.22,2.31,15.29,2.385,0.054,20794,1
1654742208,-5.165,57.31,329,400,13088,19920,939.276,0.52,0.54,3.6,0.562,0.013,8877,1
1654782461,24.37,53.86,1318,400,12954,19395,938.699,2,2.08,13.79,2.151,0.049,21118,1
1654736934,4.121,58.36,332,400,13104,19876,939.636,1.43,1.48,9.82,1.531,0.035,3603,1
1654750230,13.926,51.88,1157,407,12890,19433,938.758,2.35,2.44,16.19,2.524,0.057,16899,1
1654756380,-21.958,49.39,1335,400,12975,19396,938.703,1.71,1.77,11.76,1.834,0.041,23049,1
1654780660,24.45,53.84,1212,406,12918,19415,938.694,1.63,1.7,11.24,1.753,0.04,19317,1
1654780118,24.49,53.63,1253,412,12912,19419,938.712,1.78,1.84,12.22,1.906,0.043,18775,1
1654771239,22.46,55.51,747,769,12742,19548,939.17,2.76,2.87,19,2.963,0.067,9896,1
1654771388,24.49,53.1,831,722,12771,19529,939.116,2.21,2.3,15.21,2.371,0.054,10045,1
1654741619,-4.494,49.93,338,400,13098,19928,939.37,0.35,0.37,2.43,0.379,0.009,8288,1
1654753711,12.343,52.15,1230,400,12953,19415,938.759,2.38,2.47,16.36,2.552,0.058,20380,1
1654745773,19.714,47.23,1015,557,12827,19469,938.991,2.18,2.26,15,2.339,0.053,12442,1
1654767873,18.93,55.41,205,400,13149,20057,939.596,0.56,0.59,3.88,0.606,0.014,6530,1
1654755364,-13.441,48.57,1362,400,12965,19385,938.748,1.98,2.06,13.64,2.128,0.048,22033,1
1654738096,-7.135,48.04,35,400,13258,20189,939.655,2.28,2.36,15.66,2.443,0.055,4765,1
1654773667,26.98,47.11,1051,567,12828,19478,939.007,2.43,2.52,16.7,2.604,0.059,12324,1
1654738190,-7.671,54.88,27,400,13253,20183,939.664,2.47,2.57,17.01,2.653,0.06,4859,1
1654739075,-9.102,54.44,42,400,13243,20217,939.707,2.24,2.33,15.43,2.406,0.054,5744,1
1654786284,24.66,52.94,1287,406,12989,19403,938.87,2.05,2.13,14.1,2.199,0.05,24941,1
1654766018,19.89,53.73,61,400,13239,20158,939.669,2.04,2.12,14.07,2.194,0.05,4675,1
1654739051,-9.134,49.24,32,400,13252,20223,939.665,2.52,2.61,17.31,2.7,0.061,5720,1
1654767622,19.53,53.47,184,400,13161,20088,939.632,0.97,1.01,6.68,1.042,0.024,6279,1
1654751450,18.747,53.77,1243,417,12906,19428,938.715,1.81,1.88,12.47,1.944,0.044,18119,1
1654772703,26.43,48.41,1028,633,12800,19458,939.107,2.1,2.19,14.48,2.257,0.051,11360,1
1654749571,12.355,52.06,1134,410,12878,19445,938.77,1.55,1.61,10.66,1.663,0.038,16240,1
1654745688,19.276,53.24,1059,579,12816,19463,938.991,2.11,2.19,14.5,2.261,0.051,12357,1
1654740138,-5.956,49.42,213,400,13140,20041,939.619,0.71,0.73,4.86,0.757,0.017,6807,1
1654769930,18.4,56.82,343,400,13089,19916,939.336,0.44,0.45,3.01,0.469,0.011,8587,1
1654766949,22.17,48.92,40,400,13246,20209,939.724,2.52,2.62,17.35,2.705,0.061,5606,1
1654769245,18.79,53.6,310,400,13106,19958,939.407,0.31,0.32,2.12,0.33,0.007,7902,1
1654774195,26.77,47.98,1076,541,12838,19465,938.912,1.98,2.05,13.61,2.122,0.048,12852,1
1654737958,-6.218,50.81,14,400,13270,20202,939.66,2.32,2.41,15.99,2.493,0.056,4627,1
1654903289,31.44,36.65,620,1909,12819,19368,931.071,219.44,228.08,1510.1,235.627,5.407,284,1
1654749872,12.936,52.28,1117,408,12888,19446,938.751,1.87,1.94,12.84,2.003,0.045,16541,1
1654780045,24.79,52.51,1291,418,12910,19416,938.702,1.9,1.97,13.04,2.034,0.046,18702,1
1654738985,-9.206,49.89,43,400,13254,20211,939.721,3.01,3.13,20.74,3.234,0.073,5654,1
1654738955,-9.231,54.53,59,400,13241,20194,939.756,2.3,2.39,15.86,2.473,0.056,5624,1
1654748173,13.754,47.38,1094,441,12867,19459,938.855,1.85,1.92,12.74,1.986,0.045,14842,1
1654780194,26.71,48.7,1189,400,12918,19428,938.712,1.57,1.63,10.77,1.68,0.038,18851,1
1654774575,25.6,47.58,1230,557,12824,19431,938.892,2.14,2.23,14.76,2.302,0.052,13232,1
1654767361,21.82,49.56,125,400,13199,20144,939.669,1.53,1.59,10.53,1.642,0.037,6018,1
1654756397,-21.978,47.79,1331,400,12974,19395,938.714,1.82,1.9,12.55,1.958,0.044,23066,1
1654741815,-4.747,57.01,328,400,13092,19933,939.33,0.18,0.19,1.26,0.196,0.004,8484,1
1654784873,26.61,49.09,1394,400,12975,19384,938.7,1.64,1.7,11.25,1.755,0.04,23530,1
1654743899,1.719,54.96,921,671,12789,19502,939.093,2.23,2.32,15.36,2.395,0.054,10568,1
1654783818,25.06,50.63,1406,420,12957,19370,938.763,2.13,2.22,14.69,2.291,0.052,22475,1
1654747344,17.66,48.5,1153,515,12842,19448,938.897,2.08,2.16,14.34,2.236,0.051,14013,1
1654739818,-7.081,51.34,191,400,13159,20075,939.627,0.84,0.87,5.79,0.903,0.02,6487,1
1654755231,-11.546,54.15,1354,401,12957,19387,938.737,1.84,1.91,12.67,1.976,0.045,21900,1
1654766133,19.97,53.87,30,400,13248,20180,939.675,2.26,2.35,15.55,2.425,0.055,4790,1
1654776057,26.87,47.92,1143,458,12860,19442,938.905,1.65,1.71,11.35,1.769,0.04,14714,1
1654769681,20.91,50.34,321,400,13107,19944,939.373,0.28,0.29,1.95,0.304,0.007,8338,1
1654776804,24.87,52.05,1168,435,12869,19438,938.834,2.09,2.17,14.35,2.238,0.051,15461,1
1654757204,-16.387,54.01,1408,413,12974,19380,938.697,1.5,1.56,10.34,1.613,0.036,23873,1
1654771384,24.2,55.23,768,707,12777,19542,939.116,2.27,2.36,15.63,2.437,0.055,10041,1
1654741524,-4.38,55.99,319,400,13109,19948,939.381,0.24,0.25,1.68,0.263,0.006,8193,1
1654769439,20.37,53.11,309,400,13116,19965,939.388,0.31,0.33,2.17,0.338,0.008,8096,1
1654741602,-4.473,52.75,307,400,13111,19961,939.384,0.39,0.4,2.67,0.417,0.009,8271,1
1654740605,-4.596,49.98,265,400,13129,20015,939.494,0.53,0.55,3.64,0.567,0.013,7274,1
1654785016,25.24,49.31,1396,417,12968,19377,938.712,1.69,1.76,11.64,1.814,0.041,23673,1
1654746242,20.846,48.17,1036,530,12836,19469,938.906,1.94,2.01,13.32,2.078,0.047,12911,1
1654747321,17.771,48.42,1078,490,12853,19457,938.918,1.61,1.67,11.07,1.726,0.039,13990,1
1654737307,-0.197,47.94,122,400,13231,20092,939.641,1.95,2.03,13.41,2.092,0.047,3976,1
1654765549,21.67,51.83,73,400,13249,20142,939.643,2.17,2.25,14.92,2.327,0.053,4206,1
1654777912,26.64,48.98,1088,400,12896,19459,938.776,1.61,1.67,11.07,1.727,0.039,16569,1
1654765971,21.9,50.3,20,400,13270,20203,939.655,2.22,2.31,15.29,2.384,0.054,4628,1
1654779732,27.11,47.31,1203,404,12913,19430,938.724,1.84,1.92,12.69,1.979,0.045,18389,1
1654780384,26.99,47.72,1210,400,12927,19426,938.709,1.64,1.7,11.29,1.76,0.04,19041,1
1654768268,21.25,49.64,230,400,13144,20039,939.617,0.54,0.56,3.73,0.581,0.013,6925,1
1654771597,23.45,53.89,937,715,12768,19490,939.051,2.51,2.61,17.26,2.691,0.061,10254,1
1654769157,20.04,55.47,275,400,13127,19989,939.406,0.32,0.33,2.2,0.344,0.008,7814,1
1654743180,-3.691,57.57,822,940,12657,19527,939.132,2.26,2.35,15.59,2.43,0.055,9849,1
1654741982,-4.952,56.22,326,400,13100,19938,939.334,0.35,0.36,2.41,0.375,0.008,8651,1
1654750871,16.316,47.73,1168,410,12896,19439,938.74,1.37,1.42,9.43,1.471,0.033,17540,1
1654748396,12.994,50.38,1061,426,12879,19473,938.824,2.02,2.1,13.9,2.167,0.049,15065,1
1654741126,-4.084,54.35,299,400,13113,19968,939.422,0.28,0.29,1.94,0.302,0.007,7795,1
1654769332,20.5,52.21,295,400,13117,19964,939.404,0.28,0.29,1.89,0.295,0.007,7989,1
1654754088,6.906,53.3,1189,400,12971,19425,938.716,2.31,2.41,15.93,2.485,0.056,20757,1
1654768959,20.95,49.92,273,400,13120,19989,939.483,0.36,0.38,2.5,0.39,0.009,7616,1
1654741231,-4.122,52.7,311,400,13101,19947,939.42,0.33,0.34,2.27,0.354,0.008,7900,1
1654753682,12.719,48.72,1191,400,12961,19438,938.76,1.98,2.06,13.65,2.129,0.048,20351,1
1654764747,20.09,59.72,292,400,13130,19915,939.651,1.74,1.8,11.94,1.863,0.042,3404,1
1654747486,16.96,53.23,1132,490,12849,19453,938.92,1.84,1.92,12.69,1.979,0.045,14155,1
1654768528,18.58,55.85,257,400,13126,20011,939.497,0.49,0.51,3.37,0.525,0.012,7185,1
1654753245,17.386,53.78,1251,415,12923,19423,938.745,1.48,1.54,10.19,1.589,0.036,19914,1
1654767510,19.39,54.83,159,400,13175,20107,939.658,1.12,1.17,7.73,1.205,0.027,6167,1
1654772459,23.92,54.18,1059,655,12798,19474,939.071,2.28,2.37,15.67,2.444,0.055,11116,1
1654753224,17.556,49.1,1247,432,12914,19415,938.721,1.62,1.69,11.17,1.743,0.039,19893,1
1654742399,-5.241,50.86,385,400,13046,19884,939.279,0.39,0.41,2.69,0.42,0.009,9068,1
1654775863,24.48,53.44,1153,467,12858,19449,938.901,1.76,1.83,12.14,1.893,0.043,14520,1
1654783438,26.75,48.4,1325,400,12965,19398,938.719,1.76,1.83,12.09,1.885,0.043,22095,1
1654745537,18.334,47.04,982,568,12827,19478,939.031,2.54,2.63,17.45,2.722,0.061,12206,1
1654768494,20.88,50.74,229,400,13135,20035,939.528,0.54,0.56,3.72,0.58,0.013,7151,1
1654757815,-1.641,51.81,1264,400,12995,19410,938.764,1.59,1.65,10.96,1.709,0.039,24484,1
1654739879,-6.865,51.08,198,400,13159,20079,939.614,0.7,0.73,4.85,0.756,0.017,6548,1
1654745794,19.811,52.15,1099,566,12823,19452,939.015,2.2,2.29,15.17,2.365,0.053,12463,1
1654903590,38.38,15.24,0,1156,13023,20509,930.934,0.86,0.89,5.89,0.918,0.021,585,1
1654744644,9.813,47.61,1036,623,12807,19472,939.054,1.96,2.04,13.49,2.104,0.048,11313,1
1654765256,22.18,48.33,163,400,13210,20053,939.659,2.33,2.42,16.01,2.496,0.056,3913,1
1654736557,8.781,64.52,9,400,13279,20209,939.696,2.43,2.52,16.71,2.606,0.059,3226,1
1654779426,27.06,47.54,1157,400,12909,19442,938.703,1.62,1.68,11.16,1.74,0.039,18083,1
1654767440,19.78,52.87,154,400,13177,20106,939.701,1.37,1.42,9.44,1.471,0.033,6097,1
1654776713,26.74,48.55,1130,424,12876,19449,938.816,1.76,1.83,12.1,1.886,0.043,15370,1
1654739669,-7.593,53.53,182,400,13159,20083,939.663,0.89,0.92,6.12,0.955,0.022,6338,1
1654756444,-22.009,48.71,1341,408,12975,19393,938.72,1.82,1.89,12.49,1.948,0.044,23113,1
1654752344,20.794,53.54,1260,412,12914,19416,938.69,1.82,1.89,12.55,1.956,0.044,19013,1
1654776587,26.36,51.03,1030,418,12882,19470,938.82,1.98,2.05,13.61,2.122,0.048,15244,1
1654743461,-2.045,51.94,965,745,12758,19486,939.095,2.3,2.39,15.84,2.469,0.056,10130,1
1654785644,25.44,54,1218,400,13010,19414,938.79,1.82,1.89,12.5,1.95,0.044,24301,1
1654784431,24.49,53.55,1379,408,12969,19380,938.713,2.09,2.17,14.37,2.24,0.051,23088,1
1654740906,-4.143,53.62,284,400,13116,19984,939.46,0.27,0.28,1.87,0.291,0.007,7575,1
1654769471,18.6,55.04,317,400,13107,19945,939.362,0.36,0.37,2.47,0.385,0.009,8128,1
1654767522,19.19,55.65,149,400,13176,20113,939.666,0.91,0.94,6.24,0.972,0.022,6179,1
1654765552,21.93,50.12,88,400,13247,20134,939.627,2.16,2.24,14.86,2.318,0.052,4209,1
1654751701,19.648,48.8,1243,406,12908,19424,938.714,1.85,1.92,12.75,1.988,0.045,18370,1
1654775443,24.47,53.44,1164,496,12848,19444,938.902,1.95,2.03,13.45,2.097,0.047,14100,1
1654745012,13.763,52.34,1025,616,12810,19471,939.042,1.83,1.9,12.58,1.961,0.044,11681,1
1654771334,24.61,51.97,785,717,12772,19536,939.129,2.57,2.67,17.69,2.759,0.062,9991,1
1654756436,-22.006,51.09,1302,400,12981,19412,938.724,1.94,2.02,13.37,2.085,0.047,23105,1
1654752050,20.532,53.79,1203,400,12912,19425,938.695,1.71,1.78,11.77,1.836,0.041,18719,1
1654781439,24.41,54.04,1186,400,12937,19432,938.721,1.34,1.39,9.22,1.437,0.032,20096,1
1654770441,20.36,54.7,354,400,13062,19908,939.3,0.54,0.57,3.75,0.585,0.013,9098,1
